Average Time;Global Size;LocalSize
0.00414324;1;1
0.0051651;2;1
0.000784636;3;1
0.000897408;4;1
0.00102806;5;1
0.000949144;6;1
0.000768423;7;1
0.000858068;8;1
0.000866413;9;1
0.000895262;10;1
0.00105238;11;1
0.000855207;12;1
0.000792742;13;1
0.000991344;14;1
0.000929117;15;1
0.000951529;16;1
